Price,Adj Close,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY,SPY
Date,,,,,,
2015-02-27,176.4561004638672,210.66000366210938,211.5800018310547,210.60000610351562,211.25999450683594,108076000
2015-03-02,177.57012939453125,211.99000549316406,212.05999755859375,210.72000122070312,210.77999877929688,87491400
2015-03-03,176.84140014648438,211.1199951171875,212.0500030517578,210.0800018310547,211.47000122070312,110325800
2015-03-04,176.09588623046875,210.22999572753906,210.49000549316406,209.05999755859375,210.39999389648438,114497200
2015-03-05,176.28851318359375,210.4600067138672,210.8000030517578,209.85000610351562,210.6199951171875,76873000
2015-03-06,173.8091278076172,207.5,209.94000244140625,207.10000610351562,209.4199981689453,188128000
2015-03-09,174.529541015625,208.36000061035156,208.7899932861328,207.5500030517578,207.74000549316406,89818900
2015-03-10,171.69825744628906,204.97999572753906,206.80999755859375,204.92999267578125,206.7100067138672,157121300
2015-03-11,171.29623413085938,204.5,205.5,204.39999389648438,205.2899932861328,110145700
2015-03-12,173.47413635253906,207.10000610351562,207.17999267578125,205.1999969482422,205.25999450683594,93993500
2015-03-13,172.41029357910156,205.8300018310547,207.92999267578125,204.5800018310547,206.77000427246094,162410900
2015-03-16,174.71380615234375,208.5800018310547,208.69000244140625,205.86000061035156,206.7100067138672,136099200
2015-03-17,174.1945037841797,207.9600067138672,208.4199981689453,206.97999572753906,207.69000244140625,94510400
2015-03-18,176.28851318359375,210.4600067138672,211.27000427246094,206.6199951171875,207.38999938964844,228808500
2015-03-19,175.48440551757812,209.5,210.47000122070312,209.02999877929688,209.9600067138672,117917300
2015-03-20,177.0334014892578,210.41000366210938,211.02000427246094,209.49000549316406,209.7100067138672,177715100
2015-03-23,176.68841552734375,210.0,211.11000061035156,210.0,210.4199981689453,71784500
2015-03-24,175.69558715820312,208.82000732421875,210.39999389648438,208.74000549316406,209.85000610351562,77805300
2015-03-25,173.12100219726562,205.75999450683594,209.35000610351562,205.7100067138672,209.07000732421875,159521700
2015-03-26,172.708740234375,205.27000427246094,206.3699951171875,204.1199951171875,204.9600067138672,153067200
2015-03-27,173.10423278808594,205.74000549316406,205.9499969482422,204.89999389648438,205.1300048828125,118939000
2015-03-30,175.21600341796875,208.25,208.61000061035156,206.9600067138672,206.97999572753906,96180400
2015-03-31,173.68472290039062,206.42999267578125,208.10000610351562,206.36000061035156,207.25999450683594,126768700
2015-04-01,173.07054138183594,205.6999969482422,206.4199981689453,204.50999450683594,206.38999938964844,137303600
2015-04-02,173.6931610107422,206.44000244140625,206.97999572753906,205.39999389648438,205.6199951171875,86900900
2015-04-06,174.86265563964844,207.8300018310547,208.4499969482422,205.2100067138672,205.3699951171875,114368200
2015-04-07,174.39991760253906,207.27999877929688,208.75999450683594,207.24000549316406,207.86000061035156,81236300
2015-04-08,174.98876953125,207.97999572753906,208.50999450683594,207.0800018310547,207.5500030517578,89351900
2015-04-09,175.76292419433594,208.89999389648438,209.17999267578125,207.19000244140625,207.77999877929688,85548900
2015-04-10,176.7221221923828,210.0399932861328,210.08999633789062,208.9600067138672,209.1999969482422,72722900
2015-04-13,175.92276000976562,209.08999633789062,210.6300048828125,209.02999877929688,209.8699951171875,74436600
2015-04-14,176.2593536376953,209.49000549316406,209.7100067138672,208.10000610351562,208.85000610351562,75099900
2015-04-15,177.0502166748047,210.42999267578125,211.0399932861328,209.9499969482422,210.0500030517578,99529300
2015-04-16,176.99974060058594,210.3699951171875,210.97999572753906,209.7899932861328,210.02999877929688,68934900
2015-04-17,174.96360778808594,207.9499969482422,209.22999572753906,207.00999450683594,208.94000244140625,191113200
2015-04-20,176.56222534179688,209.85000610351562,210.25,208.9600067138672,209.05999755859375,92189500
2015-04-21,176.35189819335938,209.60000610351562,210.86000061035156,209.24000549316406,210.6699981689453,72559800
2015-04-22,177.21849060058594,210.6300048828125,210.85000610351562,208.89999389648438,210.00999450683594,78264600
2015-04-23,177.6643829345703,211.16000366210938,211.94000244140625,210.00999450683594,210.14999389648438,102585900
2015-04-24,178.07669067382812,211.64999389648438,211.97000122070312,211.11000061035156,211.66000366210938,61327400
2015-04-27,177.33628845214844,210.77000427246094,212.47999572753906,210.5399932861328,212.3300018310547,79358100
2015-04-28,177.90000915527344,211.44000244140625,211.5,209.3300018310547,210.74000549316406,86863500
2015-04-29,177.16806030273438,210.57000732421875,211.2899932861328,209.60000610351562,210.3699951171875,125684900
2015-04-30,175.39271545410156,208.4600067138672,210.35000610351562,207.6199951171875,209.8800048828125,161304900
2015-05-01,177.294189453125,210.72000122070312,210.77000427246094,209.27999877929688,209.39999389648438,103399700
2015-05-04,177.7990264892578,211.32000732421875,212.02000427246094,211.10000610351562,211.22999572753906,70927200
2015-05-05,175.76292419433594,208.89999389648438,211.4600067138672,208.72999572753906,211.02999877929688,113326200
2015-05-06,175.03932189941406,208.0399932861328,209.92999267578125,206.75999450683594,209.55999755859375,135060200
2015-05-07,175.73768615722656,208.8699951171875,209.3800048828125,207.52000427246094,207.9199981689453,88244900
2015-05-08,178.0514373779297,211.6199951171875,211.86000061035156,210.77999877929688,210.8800048828125,155877300
2015-05-11,177.20164489746094,210.61000061035156,211.88999938964844,210.52000427246094,211.57000732421875,75708100
2015-05-12,176.6715850830078,209.97999572753906,210.6300048828125,208.6199951171875,209.61000061035156,119727600
2015-05-13,176.70530700683594,210.02000427246094,211.22000122070312,209.74000549316406,210.47000122070312,94667900
2015-05-14,178.54783630371094,212.2100067138672,212.32000732421875,210.91000366210938,211.24000549316406,95934000
2015-05-15,178.7413787841797,212.44000244140625,212.61000061035156,211.86000061035156,212.44000244140625,76510100
2015-05-18,179.2966766357422,213.10000610351562,213.39999389648438,212.16000366210938,212.24000549316406,74549700
2015-05-19,179.23777770996094,213.02999877929688,213.57000732421875,212.69000244140625,213.24000549316406,72114600
2015-05-20,179.11160278320312,212.8800048828125,213.77999877929688,212.5,213.14999389648438,76857500
2015-05-21,179.63320922851562,213.5,213.75,212.50999450683594,212.7100067138672,64764600
2015-05-22,179.20416259765625,212.99000549316406,213.5399932861328,212.91000366210938,213.0399932861328,57433500
2015-05-26,177.27735900878906,210.6999969482422,212.91000366210938,210.1999969482422,212.39999389648438,124308600
2015-05-27,178.96006774902344,212.6999969482422,212.97999572753906,210.75999450683594,211.25,93214000
2015-05-28,178.75820922851562,212.4600067138672,212.58999633789062,211.6300048828125,212.3300018310547,74974600
2015-05-29,177.64759826660156,211.13999938964844,212.42999267578125,210.82000732421875,212.3800048828125,124919600
2015-06-01,178.00941467285156,211.57000732421875,212.33999633789062,210.6199951171875,211.94000244140625,93338800
2015-06-02,177.8327178955078,211.36000061035156,212.19000244140625,210.27000427246094,211.02000427246094,91531000
2015-06-03,178.3038330078125,211.9199981689453,212.6699981689453,211.3300018310547,212.0,87820900
2015-06-04,176.7978057861328,210.1300048828125,211.86000061035156,209.75,211.07000732421875,151882800
2015-06-05,176.49490356445312,209.77000427246094,210.5800018310547,208.97999572753906,209.9499969482422,121704700
2015-06-08,175.40956115722656,208.47999572753906,209.82000732421875,208.38999938964844,209.63999938964844,89063300
2015-06-09,175.38430786132812,208.4499969482422,209.10000610351562,207.69000244140625,208.4499969482422,105034700
2015-06-10,177.48773193359375,210.9499969482422,211.41000366210938,209.3000030517578,209.3699951171875,134551300
2015-06-11,178.05990600585938,211.6300048828125,212.08999633789062,211.1999969482422,211.47999572753906,73876400
2015-06-12,176.6968536376953,210.00999450683594,211.47999572753906,209.67999267578125,210.63999938964844,135382400
2015-06-15,175.93955993652344,209.11000061035156,209.4499969482422,207.7899932861328,208.63999938964844,124384200
2015-06-16,176.89877319335938,210.25,210.35000610351562,208.72000122070312,208.92999267578125,85308200
2015-06-17,177.18487548828125,210.58999633789062,211.32000732421875,209.36000061035156,210.58999633789062,126708600
2015-06-18,179.02743530273438,212.77999877929688,213.33999633789062,210.6300048828125,211.30999755859375,165867900
2015-06-19,178.23269653320312,210.80999755859375,211.5500030517578,210.36000061035156,211.4600067138672,130478700
2015-06-22,179.1457977294922,211.88999938964844,212.58999633789062,211.63999938964844,211.91000366210938,70696000
2015-06-23,179.2726287841797,212.0399932861328,212.44000244140625,211.57000732421875,212.13999938964844,68476800
2015-06-24,177.97061157226562,210.5,212.1699981689453,210.47000122070312,211.72000122070312,92307300
2015-06-25,177.42950439453125,209.86000061035156,211.25,209.77000427246094,211.10000610351562,97107400
2015-06-26,177.39569091796875,209.82000732421875,210.5800018310547,209.16000366210938,210.2899932861328,104174800
2015-06-29,173.6756134033203,205.4199981689453,209.8300018310547,205.3300018310547,208.0500030517578,202621300
2015-06-30,174.0392303466797,205.85000610351562,207.32000732421875,205.27999877929688,207.25999450683594,182925100
2015-07-01,175.43421936035156,207.5,208.02999877929688,206.55999755859375,207.72999572753906,135979900
2015-07-02,175.27352905273438,207.30999755859375,208.27000427246094,206.80999755859375,208.07000732421875,104373700
2015-07-06,174.77471923828125,206.72000122070312,207.64999389648438,205.52999877929688,205.77000427246094,117975400
2015-07-07,175.87388610839844,208.02000427246094,208.1699981689453,204.11000061035156,206.9600067138672,173820200
2015-07-08,172.9231719970703,204.52999877929688,206.75999450683594,204.25,206.4199981689453,164020100
2015-07-09,173.2359619140625,204.89999389648438,207.35000610351562,204.77000427246094,207.0399932861328,144113100
2015-07-10,175.41725158691406,207.47999572753906,207.97999572753906,204.9499969482422,207.2899932861328,129456900
2015-07-13,177.35342407226562,209.77000427246094,209.89999389648438,208.94000244140625,208.99000549316406,106069400
2015-07-14,178.1227569580078,210.67999267578125,211.0500030517578,209.64999389648438,209.72000122070312,81709600
2015-07-15,178.0635986328125,210.61000061035156,211.27999877929688,210.0399932861328,210.72999572753906,97914100
2015-07-16,179.49246215820312,212.3000030517578,212.3000030517578,211.5800018310547,211.8699951171875,106683300
2015-07-17,179.6446533203125,212.47999572753906,212.5500030517578,211.8000030517578,212.2899932861328,89030000
2015-07-20,179.73765563964844,212.58999633789062,213.17999267578125,212.2100067138672,212.75,70446800
2015-07-21,179.0273895263672,211.75,212.74000549316406,211.38999938964844,212.42999267578125,77965000
2015-07-22,178.70619201660156,211.3699951171875,211.77000427246094,210.88999938964844,210.92999267578125,88667900
2015-07-23,177.70005798339844,210.17999267578125,211.64999389648438,209.75,211.52999877929688,90509100
2015-07-24,175.85693359375,208.0,210.3699951171875,207.60000610351562,210.3000030517578,117755000
2015-07-27,174.83392333984375,206.7899932861328,207.5500030517578,206.25999450683594,206.94000244140625,132361100
2015-07-28,176.98143005371094,209.3300018310547,209.5,206.8000030517578,207.7899932861328,123544800
2015-07-29,178.19888305664062,210.77000427246094,211.0399932861328,209.30999755859375,209.47999572753906,105791300
2015-07-30,178.24119567871094,210.82000732421875,211.02000427246094,209.4199981689453,210.16000366210938,91304400
2015-07-31,177.97061157226562,210.5,211.4499969482422,210.16000366210938,211.4199981689453,103266900
2015-08-03,177.37033081054688,209.7899932861328,210.52999877929688,208.64999389648438,210.4600067138672,113965700
2015-08-04,177.0236358642578,209.3800048828125,210.25,208.8000030517578,209.6999969482422,81820800
2015-08-05,177.60708618164062,210.07000732421875,211.30999755859375,209.72999572753906,210.4499969482422,85786800
2015-08-06,176.1528778076172,208.35000610351562,210.4199981689453,207.64999389648438,210.2899932861328,116030800
2015-08-07,175.814697265625,207.9499969482422,208.33999633789062,206.8699951171875,208.16000366210938,117858000
2015-08-10,178.02984619140625,210.57000732421875,210.6699981689453,209.27999877929688,209.27999877929688,80270700
2015-08-11,176.4233856201172,208.6699981689453,209.47000122070312,207.75999450683594,208.97000122070312,126081400
2015-08-12,176.63478088378906,208.9199981689453,209.13999938964844,205.36000061035156,207.11000061035156,172123700
2015-08-13,176.41497802734375,208.66000366210938,209.5500030517578,208.00999450683594,208.72999572753906,89383300
2015-08-14,177.05746459960938,209.4199981689453,209.50999450683594,208.25999450683594,208.42999267578125,72786500
2015-08-17,178.04672241210938,210.58999633789062,210.58999633789062,208.16000366210938,208.7100067138672,79072600
2015-08-18,177.5309295654297,209.97999572753906,210.67999267578125,209.6999969482422,210.25999450683594,71692700
2015-08-19,176.12747192382812,208.32000732421875,210.00999450683594,207.35000610351562,209.08999633789062,172946000
2015-08-20,172.44973754882812,203.97000122070312,208.2899932861328,203.89999389648438,206.50999450683594,194327900
2015-08-21,167.25856018066406,197.8300018310547,203.94000244140625,197.52000427246094,201.72999572753906,346588500
2015-08-24,160.2158203125,189.5,197.47999572753906,182.39999389648438,187.49000549316406,507244300
2015-08-25,158.33042907714844,187.27000427246094,195.4499969482422,186.9199981689453,195.42999267578125,369833100
2015-08-26,164.4093475341797,194.4600067138672,194.7899932861328,188.3699951171875,192.0800018310547,339257000
2015-08-27,168.4760284423828,199.27000427246094,199.4199981689453,195.2100067138672,197.02000427246094,274143900
2015-08-28,168.48446655273438,199.27999877929688,199.83999633789062,197.9199981689453,198.5,160414400
2015-08-31,167.12330627441406,197.6699981689453,199.1300048828125,197.00999450683594,198.11000061035156,163298800
2015-09-01,162.13502502441406,191.77000427246094,194.77000427246094,190.72999572753906,193.1199951171875,256000400
2015-09-02,165.21253967285156,195.41000366210938,195.4600067138672,192.4199981689453,194.6199951171875,160269300
2015-09-03,165.33087158203125,195.5500030517578,198.0500030517578,194.9600067138672,196.25999450683594,152087800
2015-09-04,162.8282470703125,192.58999633789062,193.86000061035156,191.61000061035156,192.85000610351562,207081000
2015-09-08,166.9203643798828,197.42999267578125,197.61000061035156,195.1699981689453,195.94000244140625,116025700
2015-09-09,164.68836975097656,194.7899932861328,199.47000122070312,194.35000610351562,199.32000732421875,149347700
2015-09-10,165.5845184326172,195.85000610351562,197.22000122070312,194.25,194.55999755859375,158611100
2015-09-11,166.3370361328125,196.74000549316406,196.82000732421875,194.52999877929688,195.3800048828125,119691200
2015-09-14,165.7198028564453,196.00999450683594,197.00999450683594,195.42999267578125,196.9499969482422,79452000
2015-09-15,167.79116821289062,198.4600067138672,198.99000549316406,195.9600067138672,196.61000061035156,113806200
2015-09-16,169.24539184570312,200.17999267578125,200.41000366210938,198.41000366210938,198.82000732421875,99581600
2015-09-17,168.8649139404297,199.72999572753906,202.88999938964844,199.27999877929688,200.02000427246094,276046600
2015-09-18,166.10543823242188,195.4499969482422,198.67999267578125,194.9600067138672,195.7100067138672,223657500
2015-09-21,166.96377563476562,196.4600067138672,197.67999267578125,195.2100067138672,196.44000244140625,105726200
2015-09-22,164.79664611816406,193.91000366210938,194.4600067138672,192.55999755859375,193.8800048828125,153890900
2015-09-23,164.533203125,193.60000610351562,194.6699981689453,192.91000366210938,194.11000061035156,92790600
2015-09-24,163.93826293945312,192.89999389648438,193.4499969482422,190.55999755859375,192.14999389648438,159378800
2015-09-25,163.8957977294922,192.85000610351562,195.0,191.80999755859375,194.63999938964844,155054800
2015-09-28,159.78248596191406,188.00999450683594,191.91000366210938,187.63999938964844,191.77999877929688,178515900
2015-09-29,159.8759307861328,188.1199951171875,189.74000549316406,186.92999267578125,188.27000427246094,159045600
2015-09-30,162.85897827148438,191.6300048828125,191.8300018310547,189.44000244140625,190.3699951171875,163452000
2015-10-01,163.28387451171875,192.1300048828125,192.49000549316406,189.82000732421875,192.0800018310547,131079000
2015-10-02,165.72296142578125,195.0,195.02999877929688,189.1199951171875,189.77000427246094,211003300
2015-10-05,168.6720428466797,198.47000122070312,198.74000549316406,196.3300018310547,196.4600067138672,126320800
2015-10-06,168.09408569335938,197.7899932861328,198.97999572753906,197.0,198.30999755859375,110274500
2015-10-07,169.47093200683594,199.41000366210938,199.8300018310547,197.47999572753906,198.89999389648438,124307300
2015-10-08,171.0006103515625,201.2100067138672,201.5500030517578,198.58999633789062,198.9499969482422,153055200
2015-10-09,171.10267639160156,201.3300018310547,201.89999389648438,200.5800018310547,201.3800048828125,107069200
2015-10-12,171.26409912109375,201.52000427246094,201.75999450683594,200.91000366210938,201.4199981689453,56395600
2015-10-13,170.18479919433594,200.25,202.16000366210938,200.0500030517578,200.64999389648438,88038700
2015-10-14,169.36886596679688,199.2899932861328,200.8699951171875,198.94000244140625,200.17999267578125,99106200
2015-10-15,171.969482421875,202.35000610351562,202.36000061035156,199.63999938964844,200.0800018310547,134142200
2015-10-16,172.75131225585938,203.27000427246094,203.2899932861328,201.9199981689453,202.8300018310547,114580100
2015-10-19,172.83628845214844,203.3699951171875,203.3699951171875,202.1300048828125,202.5,76523900
2015-10-20,172.61538696289062,203.11000061035156,203.83999633789062,202.5500030517578,202.85000610351562,78448500
2015-10-21,171.54454040527344,201.85000610351562,203.7899932861328,201.64999389648438,203.61000061035156,102038000
2015-10-22,174.4425506591797,205.25999450683594,205.50999450683594,201.85000610351562,202.97999572753906,174911700
2015-10-23,176.35470581054688,207.50999450683594,207.9499969482422,206.3000030517578,207.25,144442300
2015-10-26,175.92129516601562,207.0,207.3699951171875,206.55999755859375,207.3000030517578,69033000
2015-10-27,175.58135986328125,206.60000610351562,207.0,205.7899932861328,206.1999969482422,77905800
2015-10-28,177.5785675048828,208.9499969482422,208.97999572753906,206.2100067138672,207.0,135906700
2015-10-29,177.47653198242188,208.8300018310547,209.27000427246094,208.2100067138672,208.35000610351562,90525500
2015-10-30,176.7117156982422,207.92999267578125,209.44000244140625,207.74000549316406,209.05999755859375,131076900
2015-11-02,178.8023681640625,210.38999938964844,210.6199951171875,208.1699981689453,208.32000732421875,86270800
2015-11-03,179.32077026367188,211.0,211.66000366210938,209.6999969482422,209.97000122070312,95246100
2015-11-04,178.77687072753906,210.36000061035156,211.5,209.72000122070312,211.35000610351562,96224500
2015-11-05,178.59837341308594,210.14999389648438,210.97999572753906,209.08999633789062,210.42999267578125,78408700
2015-11-06,178.50497436523438,210.0399932861328,210.32000732421875,208.4600067138672,209.74000549316406,110471500
2015-11-09,176.8391571044922,208.0800018310547,209.49000549316406,206.9499969482422,209.30999755859375,131008700
2015-11-10,177.24713134765625,208.55999755859375,208.60000610351562,207.19000244140625,207.50999450683594,75874600
2015-11-11,176.55023193359375,207.74000549316406,208.94000244140625,207.66000366210938,208.8800048828125,67846000
2015-11-12,174.08563232421875,204.83999633789062,207.05999755859375,204.82000732421875,206.5,121315200
2015-11-13,172.13096618652344,202.5399932861328,204.6699981689453,202.44000244140625,204.35000610351562,153577100
2015-11-16,174.74855041503906,205.6199951171875,205.69000244140625,202.17999267578125,202.32000732421875,117645200
2015-11-17,174.62100219726562,205.47000122070312,207.0399932861328,204.8800048828125,205.99000549316406,121123700
2015-11-18,177.3916015625,208.72999572753906,208.89999389648438,205.99000549316406,206.0399932861328,121342500
2015-11-19,177.23867797851562,208.5500030517578,209.0500030517578,208.1999969482422,208.58999633789062,88220500
2015-11-20,177.88449096679688,209.30999755859375,210.1199951171875,208.86000061035156,209.4499969482422,94011500
2015-11-23,177.68055725097656,209.07000732421875,209.97999572753906,208.52000427246094,209.3800048828125,64931200
2015-11-24,177.91851806640625,209.35000610351562,209.8300018310547,207.41000366210938,207.8699951171875,98874400
2015-11-25,177.8930206298828,209.32000732421875,209.74000549316406,209.00999450683594,209.5,51980100
2015-11-27,178.0969696044922,209.55999755859375,209.8000030517578,208.86000061035156,209.42999267578125,37317800
2015-11-30,177.35760498046875,208.69000244140625,209.88999938964844,208.55999755859375,209.75,112822700
2015-12-01,179.04879760742188,210.67999267578125,210.82000732421875,209.11000061035156,209.44000244140625,97858400
2015-12-02,177.2216796875,208.52999877929688,211.0,208.22999572753906,210.6199951171875,108441300
2015-12-03,174.7400360107422,205.61000061035156,209.14999389648438,204.75,208.8300018310547,166224200
2015-12-04,178.1479949951172,209.6199951171875,209.97000122070312,205.61000061035156,205.61000061035156,192913900
2015-12-07,177.06866455078125,208.35000610351562,209.72999572753906,207.1999969482422,209.22999572753906,102027100
2015-12-08,175.87881469726562,206.9499969482422,208.2899932861328,205.77999877929688,206.49000549316406,103372400
2015-12-09,174.51058959960938,205.33999633789062,208.67999267578125,204.17999267578125,206.19000244140625,162401500
2015-12-10,174.96099853515625,205.8699951171875,207.42999267578125,205.13999938964844,205.4199981689453,116128900
2015-12-11,171.57003784179688,201.8800048828125,204.13999938964844,201.50999450683594,203.35000610351562,211173300
2015-12-14,172.43692016601562,202.89999389648438,203.0500030517578,199.9499969482422,202.07000732421875,182385200
2015-12-15,174.24710083007812,205.02999877929688,206.11000061035156,202.8699951171875,204.6999969482422,154069600
2015-12-16,176.79669189453125,208.02999877929688,208.38999938964844,204.8000030517578,206.3699951171875,197017000
2015-12-17,174.1026153564453,204.86000061035156,208.47999572753906,204.83999633789062,208.39999389648438,173092500
2015-12-18,171.00099182128906,200.02000427246094,202.92999267578125,199.8300018310547,202.77000427246094,251393500
2015-12-21,172.41162109375,201.6699981689453,201.8800048828125,200.08999633789062,201.41000366210938,99094300
2015-12-22,173.97613525390625,203.5,203.85000610351562,201.5500030517578,202.72000122070312,111026200
2015-12-23,176.1304473876953,206.02000427246094,206.07000732421875,204.5800018310547,204.69000244140625,110987200
2015-12-24,175.8397979736328,205.67999267578125,206.3300018310547,205.4199981689453,205.72000122070312,48539600
2015-12-28,175.4380645751953,205.2100067138672,205.25999450683594,203.94000244140625,204.86000061035156,65899900
2015-12-29,177.31027221679688,207.39999389648438,207.7899932861328,206.47000122070312,206.50999450683594,92640700
2015-12-30,176.05355834960938,205.92999267578125,207.2100067138672,205.75999450683594,207.11000061035156,63317700
2015-12-31,174.29244995117188,203.8699951171875,205.88999938964844,203.8699951171875,205.1300048828125,114877900
2016-01-04,171.85592651367188,201.02000427246094,201.02999877929688,198.58999633789062,200.49000549316406,222353500
2016-01-05,172.14657592773438,201.36000061035156,201.89999389648438,200.0500030517578,201.39999389648438,110845800
2016-01-06,169.9750518798828,198.82000732421875,200.05999755859375,197.60000610351562,198.33999633789062,152112600
2016-01-07,165.89710998535156,194.0500030517578,197.44000244140625,193.58999633789062,195.3300018310547,213436100
2016-01-08,164.07611083984375,191.9199981689453,195.85000610351562,191.5800018310547,195.19000244140625,209817200
2016-01-11,164.2386016845703,192.11000061035156,193.41000366210938,189.82000732421875,193.00999450683594,187941300
2016-01-12,165.563720703125,193.66000366210938,194.5500030517578,191.13999938964844,193.82000732421875,172330500
2016-01-13,161.4344482421875,188.8300018310547,194.86000061035156,188.3800048828125,194.4499969482422,221168900
2016-01-14,164.0846405029297,191.92999267578125,193.25999450683594,187.66000366210938,189.5500030517578,240795600
2016-01-15,160.5624237060547,187.80999755859375,188.75999450683594,185.52000427246094,186.77000427246094,324846400
2016-01-19,160.7761688232422,188.05999755859375,190.11000061035156,186.1999969482422,189.9600067138672,195244400
2016-01-20,158.71578979492188,185.64999389648438,187.5,181.02000427246094,185.02999877929688,286547800
2016-01-21,159.60488891601562,186.69000244140625,188.8699951171875,184.63999938964844,186.2100067138672,195772900
2016-01-22,162.8792266845703,190.52000427246094,190.75999450683594,188.8800048828125,189.77999877929688,168319600
2016-01-25,160.4170684814453,187.63999938964844,190.14999389648438,187.41000366210938,189.9199981689453,130371700
2016-01-26,162.60569763183594,190.1999969482422,190.52999877929688,188.02000427246094,188.4199981689453,141036800
2016-01-27,160.8360137939453,188.1300048828125,191.55999755859375,187.05999755859375,189.5800018310547,185681700
2016-01-28,161.6737823486328,189.11000061035156,190.1999969482422,187.16000366210938,189.9600067138672,143798800
2016-01-29,165.61497497558594,193.72000122070312,193.8800048828125,189.8800048828125,190.02000427246094,210529300
2016-02-01,165.5551300048828,193.64999389648438,194.5800018310547,191.83999633789062,192.52999877929688,136061600
2016-02-02,162.57151794433594,190.16000366210938,191.97000122070312,189.5399932861328,191.9600067138672,182564900
2016-02-03,163.5460968017578,191.3000030517578,191.77999877929688,187.10000610351562,191.41000366210938,205054900
2016-02-04,163.80258178710938,191.60000610351562,192.75,189.9600067138672,190.7100067138672,139531800
2016-02-05,160.68209838867188,187.9499969482422,191.6699981689453,187.1999969482422,190.99000549316406,180788300
